call_id,customer_id,duration,latitude,longitude,phone_number_called,date,time
46,65,347,54.0058465,17.7763729,8069475938,2021-01-01,8:33:49
47,206,467,-6.7279241,111.3396498,8063430268,2021-01-01,20:47:48
48,757,312,9.943182,-84.145885,2114885986,2021-01-01,17:57:42
49,58,509,26.006775,104.512603,1783356606,2021-01-01,19:15:37
50,272,283,42.8201977,74.1122506,3331848366,2021-01-01,15:36:41
51,735,507,-26.1353484,28.2949405,7837540232,2021-01-01,20:59:12
52,568,483,6.979498,-75.2966019,7607046608,2021-01-01,10:05:07
53,57,315,-24.333333,45.95,8399774058,2021-01-01,10:52:26
54,650,419,33.2391279,130.2750995,9747034580,2021-01-01,8:50:51
55,65,227,26.2650742,50.6223267,7003534589,2021-01-01,16:46:55
56,990,71,56.4797638,57.7301714,9374254840,2021-01-01,22:23:34
57,182,348,25.941937,117.365052,2614411229,2021-01-01,17:52:16
58,145,304,35.2613505,25.7234164,9305321749,2021-01-01,10:31:07
59,246,320,34.272117,108.084731,9258587452,2021-01-01,9:38:30
60,552,262,25.4106386,51.1846025,1586972985,2021-01-01,22:04:52
61,278,329,-6.1869527,106.1698563,9376415747,2021-01-01,15:18:05
62,352,126,45.9075,6.1072,9146288187,2021-01-01,10:29:50
63,614,429,6.6930902,101.3090737,6749624953,2021-01-01,20:06:11
64,121,293,0.8348125,124.3199316,4273174906,2021-01-01,18:52:50
65,326,345,-7.4104934,110.3279026,5982071032,2021-01-01,13:16:46
66,867,243,-22.9972026,-47.512814,2037325064,2021-01-01,19:18:30
67,760,401,34.5259004,-117.0625875,3128157949,2021-01-01,22:03:42
68,228,165,30.638674,119.680353,1964868562,2021-01-01,12:24:40
69,252,310,35.000262,102.910493,4082373739,2021-01-01,20:40:12
70,538,342,-6.9696362,111.4529274,7958215570,2021-01-01,9:09:37
71,461,191,45.697904,0.964671,2967742012,2021-01-01,19:13:42
72,960,166,40.284979,117.134151,3951102823,2021-01-01,18:49:26
73,206,385,54.760117,17.5563117,8324726703,2021-01-01,9:15:38
74,651,260,50.5715496,18.1546193,1923602752,2021-01-01,19:59:29
75,824,231,38.0294026,-0.6867939,1493089021,2021-01-01,14:54:19
76,381,194,14.1060399,101.3470213,8681530207,2021-01-01,15:39:07
77,484,238,15.6286312,121.0607193,7222828713,2021-01-01,16:52:02
78,537,307,50.242123,22.4674999,9732808552,2021-01-01,19:54:05
79,584,367,32.8676912,-80.017511,2906414777,2021-01-01,16:16:02
80,554,308,26.4836842,117.9249002,3685577883,2021-01-01,15:17:42
81,335,395,43.916823,81.324136,8488404507,2021-01-01,15:32:14
82,461,114,53.8145,-1.56285,6679550010,2021-01-01,12:11:54
83,47,359,35.3890138,139.5007628,9228671672,2021-01-01,9:20:28
84,865,324,36.759507,110.632006,7172614547,2021-01-01,9:45:08
85,602,381,33.6571965,135.9491482,3709866421,2021-01-01,8:41:47
86,55,313,-8.0820572,113.1158644,1086765756,2021-01-01,16:40:50
87,32,270,29.803849,118.862331,9381512862,2021-01-01,7:39:26
88,940,223,-6.2315975,106.8213934,9884427497,2021-01-01,14:25:47
89,65,205,-6.4937893,-43.7039903,3626514601,2021-01-01,16:55:44
90,584,123,55.2443128,34.3716169,5672807345,2021-01-01,20:19:04
91,976,285,39.6507816,-8.5452616,9311752555,2021-01-01,10:50:09
92,267,337,50.0809432,8.8107219,6839224009,2021-01-01,18:04:27
93,578,285,-7.099977,106.888644,4904550791,2021-01-01,22:52:03
94,27,361,0.053037,35.729768,4915545646,2021-01-01,13:48:06
95,90,426,-7.6145292,110.7122465,9781249358,2021-01-01,20:03:41
96,657,322,59.3573881,17.7347802,9784080955,2021-01-01,13:21:32
97,887,432,27.252847,116.632891,7488728063,2021-01-01,9:58:20
98,353,495,-7.1030309,112.1579249,3152495342,2021-01-01,10:35:58
99,702,328,5.614775,-73.819571,7913636342,2021-01-01,20:10:57
100,781,349,41.811711,97.030217,6135466587,2021-01-01,22:06:18
101,947,232,38.789257,-27.327988,4015647660,2021-01-01,7:44:04
102,958,375,-22.6926814,-51.9051241,9806584796,2021-01-01,13:19:28
103,575,154,-31.4834373,-64.2145666,2559498514,2021-01-01,12:08:35
104,909,298,-6.8057733,107.5609228,2254985604,2021-01-01,19:40:03
105,498,303,37.56702,68.44668,1532011040,2021-01-01,15:44:55
106,661,175,15.7631488,99.7344154,4678238845,2021-01-01,11:05:13
107,952,1,26.3841358,127.804829,5153062805,2021-01-01,7:52:50
108,587,332,52.4040809,116.8110808,2289990959,2021-01-01,15:19:01
109,40,368,61.2429355,28.9205449,6312116711,2021-01-01,17:58:25
110,728,569,51.8925608,21.4872815,8427604322,2021-01-01,16:59:00
111,309,301,43.4617173,16.5989466,8235822384,2021-01-01,13:36:33
112,622,341,31.129098,120.839842,5632028848,2021-01-01,14:42:21
113,93,392,38.2800079,21.8330106,3183626789,2021-01-01,18:05:06
114,200,338,41.4956796,-8.3620667,9968598781,2021-01-01,16:38:05
115,513,287,36.61922,69.62805,9707040900,2021-01-01,20:05:44
116,314,275,20.0910963,-98.7623874,2761573819,2021-01-01,12:42:23
117,965,305,29.391849,118.031547,4599995033,2021-01-01,14:10:44
118,400,273,15.8874847,102.8744945,9858180611,2021-01-01,20:38:31
119,280,303,9.616419,11.43472,8869766095,2021-01-01,13:38:17
120,589,198,43.963917,4.796809,2119892093,2021-01-01,11:03:56
121,227,356,34.728584,112.132488,5456008806,2021-01-01,7:06:44
122,305,259,47.4485483,19.1990312,1668938346,2021-01-01,22:42:27
123,267,1,15.5211125,-86.2209316,1099073730,2021-01-01,20:52:01
124,929,239,5.7650768,73.4106543,6602231390,2021-01-01,19:35:31
125,309,587,14.5672317,121.0298199,5864689612,2021-01-01,14:08:52
126,678,485,33.6160293,-111.8926303,4801106791,2021-01-01,21:18:26
127,752,190,-8.2769363,-77.3008506,5458340426,2021-01-01,9:14:59
128,44,330,19.3579802,-99.0806088,7202150615,2021-01-01,12:41:44
129,84,160,-7.5363189,108.4038672,7536989527,2021-01-01,8:25:58
130,748,211,-3.7836515,136.7865516,9802923783,2021-01-01,11:37:50
131,539,286,9.762345,140.5161464,3889417688,2021-01-01,17:25:59
132,476,354,-19.6499319,-45.2243578,7326382181,2021-01-01,14:14:23
133,34,488,6.6486989,-4.2051476,7922661422,2021-01-01,21:16:03
134,199,556,40.72997,-73.860733,1446654968,2021-01-01,13:05:41
135,691,428,54.3843215,44.8151638,1799281050,2021-01-01,18:05:07
136,538,484,50.0144943,18.9268881,1106967964,2021-01-01,17:06:30
137,416,509,49.988725,20.7001411,3055212266,2021-01-01,8:46:22
138,941,143,41.2115446,-8.1699995,2498513160,2021-01-01,19:53:38
139,73,301,48.7078478,44.5139052,1183984215,2021-01-01,17:58:15
140,558,480,18.9436472,-69.7912411,3383781528,2021-01-01,21:39:16
141,71,89,45.3639886,5.5949365,3447992479,2021-01-01,12:15:02
142,338,289,8.1200456,-73.5358541,7811853412,2021-01-01,11:56:45
143,870,293,14.5560877,121.0155081,2541211341,2021-01-01,7:02:17
144,328,481,39.975999,116.317558,9301261358,2021-01-01,11:37:29
145,435,243,49.8309961,18.3894128,4783337873,2021-01-01,12:30:59
146,842,337,50.4213981,37.8304992,8073132021,2021-01-01,7:18:55
147,925,139,21.951497,111.809478,5796481473,2021-01-01,8:45:21
148,944,348,-31.5720128,28.7649835,3096747151,2021-01-01,22:34:10
149,631,560,14.8221783,120.2851808,6741781020,2021-01-01,17:58:29
150,289,134,40.93945,120.271595,5741752265,2021-01-01,7:55:35
151,819,183,7.363608,124.783718,1631507219,2021-01-01,13:13:07
152,522,98,22.669716,114.026395,8817834822,2021-01-01,11:44:35
153,582,414,-9.9165208,-70.1455805,8605719153,2021-01-01,21:33:14
154,925,284,36.4091188,10.1423172,8503085996,2021-01-01,11:38:16
155,379,497,27.7327603,30.8396598,9952592841,2021-01-01,21:14:15
156,461,542,8.3976116,14.1727518,8225585798,2021-01-01,17:06:15
157,354,441,41.000673,123.2861901,7975766784,2021-01-01,18:23:59
158,538,161,26.547864,106.7716045,1267464773,2021-01-01,14:11:37
159,679,376,49.1232748,16.7144439,2319715261,2021-01-01,17:37:48
160,152,189,32.4626078,50.1292303,3634795415,2021-01-01,9:41:11
161,621,322,56.2656262,62.946875,8144932533,2021-01-01,10:11:01
162,326,614,27.318852,115.444319,6131996986,2021-01-01,17:12:30
163,623,431,48.7438842,-0.5692441,4993410551,2021-01-01,14:18:40
164,443,143,30.3312397,120.1534039,2357913132,2021-01-01,17:05:07
165,441,430,43.1315785,-79.1040432,6157303230,2021-01-01,9:21:12
166,347,156,-5.9007717,-76.1129048,6286414712,2021-01-01,8:45:17
167,201,201,-10.7333933,123.1260578,7106829963,2021-01-01,16:23:44
168,889,348,9.4015239,80.3887117,1983371471,2021-01-01,11:30:28
169,205,171,17.3026058,-62.7176924,6583478469,2021-01-01,10:18:24
170,378,146,29.893672,110.346166,1579971256,2021-01-01,11:39:40
171,459,372,-6.2291489,106.8548083,3108585983,2021-01-01,13:46:04
172,360,351,-5.4703809,-80.7477708,2794260580,2021-01-01,21:28:15
173,29,306,32.1030654,131.3999389,9795995459,2021-01-01,15:27:10
174,21,438,19.2312719,-101.4591146,7072098897,2021-01-01,13:03:54
175,330,447,3.8788254,98.478759,9509619688,2021-01-01,10:47:40
176,101,420,-0.6256517,100.1233396,2306620138,2021-01-01,16:00:41
177,185,110,-7.4066528,108.7719766,5279088116,2021-01-01,21:04:53
178,479,507,44.3710708,-64.5210039,3015640614,2021-01-01,19:51:15
179,456,186,36.728017,10.8536132,9875281399,2021-01-01,15:50:26
180,932,281,41.57365,120.4493879,6842499627,2021-01-01,12:26:30
181,721,626,32.032275,118.449305,1923302742,2021-01-01,16:40:53
182,82,178,38.6002411,141.2405508,8282412058,2021-01-01,14:36:34
183,630,297,-25.891968,32.6051351,6809806565,2021-01-01,15:06:39
184,440,451,47.53708,19.127509,8849559524,2021-01-01,16:03:07
185,880,251,47.9523565,20.3586957,5134454179,2021-01-01,21:27:56
186,158,409,-7.0051453,110.4381254,8749184177,2021-01-01,13:26:11
187,683,392,32.4289299,74.2728564,8332045610,2021-01-01,15:52:52
188,854,428,16.25652,43.85476,3526278780,2021-01-01,15:57:16
189,902,223,22.324743,114.211039,4188370310,2021-01-01,21:18:18
190,398,133,55.7359757,60.538576,8307444665,2021-01-01,8:34:34
191,966,366,22.2949889,91.9759204,1162617900,2021-01-01,17:03:36
192,203,370,-11.8256582,43.4536443,1541840140,2021-01-01,22:20:46
193,562,363,40.7065855,20.3941836,3445828368,2021-01-01,17:50:37
194,619,334,-7.5450262,111.6556388,4392185790,2021-01-01,14:07:23
195,281,192,42.5969703,46.3340785,5426380131,2021-01-01,11:02:59
196,928,299,-20.2307033,-70.1356692,5402800001,2021-01-01,14:35:20
197,863,417,-53.772733,-67.738423,6935652596,2021-01-01,17:02:17
198,635,477,59.8668258,17.6537608,5504608289,2021-01-01,10:21:54
199,769,59,43.981544,87.504934,8813960393,2021-01-01,16:08:30
200,125,84,-34.6738798,-58.4933597,1894490534,2021-01-01,8:39:48
201,831,208,31.739255,130.670516,5118013372,2021-01-01,16:31:02
202,646,292,-10.116667,-77.4,1181538669,2021-01-01,14:17:52
203,700,386,45.5260852,20.5135485,3771000834,2021-01-01,15:30:19
204,897,433,64.7633191,21.0631481,5048901935,2021-01-01,10:43:50
205,292,193,33.4658131,-112.0244867,6024116863,2021-01-01,21:00:51
206,359,316,20.0450379,99.8913421,6449235037,2021-01-01,15:29:30
207,437,341,-7.1056569,107.9005972,4701135081,2021-01-01,18:50:06
208,292,458,27.88157,102.267712,9471374543,2021-01-01,15:57:46
209,584,337,-8.6965738,118.865506,7437730616,2021-01-01,21:41:31
210,592,306,27.815743,114.416785,2053956678,2021-01-01,21:17:12
211,440,280,57.3937216,21.5647066,3778565066,2021-01-01,9:05:04
212,539,412,32.434672,119.569989,4958758672,2021-01-01,16:55:29
213,570,113,8.150969,123.8502563,7318914621,2021-01-01,16:19:44
214,79,346,15.4217858,51.678158,9201339445,2021-01-01,16:27:56
215,397,68,52.6884746,18.6122466,2265568216,2021-01-01,16:51:53
216,25,197,48.690168,-1.3699309,4496845492,2021-01-01,15:31:28
217,16,338,62.4155589,17.3480388,1291089340,2021-01-01,9:54:36
218,429,187,23.092389,113.657419,8226207568,2021-01-01,13:07:37
219,585,278,-26.0730802,30.1069594,8341619089,2021-01-01,15:00:13
220,943,400,38.7178621,-9.3240249,7823816549,2021-01-01,13:18:50
221,321,29,10.8833332,122.9666672,2565652653,2021-01-01,18:02:24
222,852,292,7.0086472,100.4746879,7832824217,2021-01-01,18:36:18
223,916,362,0.3407154,127.8300034,7765761984,2021-01-01,14:07:19
224,781,328,39.60178,-8.968457,3841628826,2021-01-01,16:50:27
225,602,230,22.141482,113.83012,2567426567,2021-01-01,12:13:13
226,419,172,-7.3198199,112.7420274,7165163311,2021-01-01,9:42:53
227,896,364,35.7493724,10.7069688,3735903522,2021-01-01,20:08:06
228,989,482,18.4484094,-78.0751774,7255068624,2021-01-01,12:52:31
229,6,351,12.8964041,8.5281613,5981199157,2021-01-01,21:12:50
230,512,255,43.2467751,26.5761136,3515510109,2021-01-01,12:05:50
231,45,378,-8.8814738,117.3733989,2309222929,2021-01-01,12:20:05
232,600,175,40.657978,109.840313,5712463649,2021-01-01,12:19:56
233,172,477,57.7428698,12.9414861,2202589082,2021-01-01,21:50:32
234,166,322,47.100283,87.450703,4853199286,2021-01-01,22:51:49
235,901,224,-8.170292,124.854068,8714980467,2021-01-01,21:56:56
236,702,208,6.6904032,122.0183229,5217542945,2021-01-01,8:28:23
237,856,337,40.4746848,50.3334447,1369995537,2021-01-01,14:41:36
238,874,371,33.039715,115.263115,2685475104,2021-01-01,17:57:47
239,123,321,41.0509739,-7.391141,9301934017,2021-01-01,16:41:49
240,26,347,41.2875744,-8.447078,1418703799,2021-01-01,7:29:01
241,123,218,40.2649385,44.6549599,2307297257,2021-01-01,7:42:31
242,338,146,44.6035552,22.6098737,4446252797,2021-01-01,14:41:32
243,895,514,48.8959487,2.2679278,2371228284,2021-01-01,13:46:18
244,380,226,-32.4084888,-63.2596263,8482169961,2021-01-01,10:21:55
245,778,125,14.5598164,121.0409412,7459622712,2021-01-01,20:00:12
246,796,329,14.5272379,-87.2157947,7364856583,2021-01-01,9:53:47
247,783,616,10.6227552,1.2650349,1993036087,2021-01-01,12:46:21
248,800,155,14.7601863,-87.606295,5009802045,2021-01-01,12:59:12
249,423,497,-7.7018672,112.548349,6076918163,2021-01-01,7:00:39
250,551,538,35.1379343,33.1323409,1334226932,2021-01-01,8:51:02
251,793,337,-24.7023134,-48.0076188,9619882419,2021-01-01,7:38:06
252,153,392,7.1650433,124.8772813,7633974411,2021-01-01,11:36:21
253,407,317,27.5002269,90.5080634,6974646302,2021-01-01,15:29:58
254,12,155,4.9497479,-75.958017,2622334544,2021-01-01,13:52:57
255,424,419,40.1068238,44.4322092,9989181144,2021-01-01,13:18:16
256,245,297,52.7989429,16.7343548,8015416072,2021-01-01,10:44:55
257,24,517,32.8568937,36.6255869,4208766738,2021-01-01,19:25:02
258,112,398,-7.6631652,109.6550032,7354975733,2021-01-01,20:34:33
259,539,256,53.3004898,-6.2634596,5509903245,2021-01-01,10:33:10
260,721,391,7.1797684,2.0714223,4162016750,2021-01-01,16:42:13
261,243,427,47.042758,142.047615,1541912383,2021-01-01,22:53:22
262,90,249,23.124134,115.138892,2719483914,2021-01-01,21:50:13
263,208,202,39.875265,25.063448,8175421852,2021-01-01,15:54:55
264,372,107,-31.48342,19.7582,9734135112,2021-01-01,21:52:25
265,568,422,22.6308357,104.9564084,7732115359,2021-01-01,8:54:09
266,915,238,47.2174874,-1.5419505,1146890374,2021-01-01,10:35:44
267,812,419,-27.4369394,-51.2213044,5513643134,2021-01-01,7:15:14
268,652,407,50.3100516,106.4966629,4145847604,2021-01-01,12:13:00
269,517,117,31.032243,121.227747,5395553670,2021-01-01,20:36:17
270,825,434,50.1884422,14.0403745,7995751793,2021-01-01,16:47:31
271,409,238,-8.2481387,124.2227061,6447638171,2021-01-01,9:30:03
272,572,331,48.3842974,25.5058522,8291849210,2021-01-01,9:42:39
273,500,129,-33.4907417,22.5304693,4174738879,2021-01-01,7:38:57
274,743,318,53.132085,19.8841425,2796527866,2021-01-01,22:53:49
275,552,540,54.8681775,61.4273838,7136180718,2021-01-01,12:41:14
276,266,518,59.3881332,18.0637231,5358478563,2021-01-01,16:40:16
277,61,368,30.167585,120.234391,9756259125,2021-01-01,14:41:55
278,952,119,-1.801926,-79.5346459,7714868553,2021-01-01,10:22:56
279,673,250,29.4778934,106.4352907,6935140017,2021-01-01,22:29:23
280,983,621,50.1987725,39.5632497,3213411103,2021-01-01,16:04:07
281,332,313,45.9199884,13.6295806,8597944560,2021-01-01,7:42:53
282,985,360,17.4605379,101.7523854,5438491036,2021-01-01,17:02:21
283,311,419,40.24739,44.53511,2392434670,2021-01-01,11:56:03
284,707,491,9.97788,-84.762933,3677491752,2021-01-01,12:43:52
285,14,471,55.8824,37.489685,1465100766,2021-01-01,8:28:55
286,795,525,4.88917,-75.870743,9909815526,2021-01-01,21:03:39
287,289,327,40.4770427,-79.9571907,2299933361,2021-01-01,18:13:41
288,963,350,46.171607,-71.875654,8137102836,2021-01-01,22:19:26
289,662,36,42.1165506,-88.0549221,8471116735,2021-01-01,7:53:42
290,153,274,54.1458603,49.7613122,2483578388,2021-01-01,17:28:55
291,924,339,50.6471859,14.2963455,8758264321,2021-01-01,21:05:20
292,556,584,44.31681,-79.88295,8276771189,2021-01-01,12:03:43
293,872,248,40.188816,123.696241,3212583033,2021-01-01,17:16:14
294,838,220,43.9676803,133.0547021,2794457384,2021-01-01,7:03:53
295,312,368,22.2481519,113.5755553,1893930590,2021-01-01,11:20:45
296,183,430,57.7758077,40.9436341,5425531279,2021-01-01,8:15:20
297,872,415,-6.8482297,106.6802549,2643730710,2021-01-01,20:49:59
298,492,195,14.5697429,121.0190818,4745327455,2021-01-01,7:13:08
299,134,210,9.1860402,35.8334494,4783980169,2021-01-01,16:56:54
300,289,255,42.8883195,74.8448648,7508930848,2021-01-01,12:24:20
301,834,419,51.5742615,5.0840393,5294704083,2021-01-01,11:42:52
302,105,300,52.6266995,29.7490257,8058523382,2021-01-01,13:01:44
303,732,413,37.3844286,140.3940646,1711142103,2021-01-01,21:49:53
304,725,309,45.6438305,18.5215008,8193374090,2021-01-01,16:42:33
305,117,283,10.034716,-73.237105,5324485882,2021-01-01,9:12:35
306,361,313,55.9437901,37.315783,2371730000,2021-01-01,20:27:40
307,512,397,37.464539,121.447852,5737449832,2021-01-01,10:52:29
308,733,296,48.5851876,7.7342943,3581767237,2021-01-01,19:05:09
309,78,387,46.0852466,18.3028286,1928427352,2021-01-01,7:06:08
310,492,349,-37.758979,176.4495638,2742222433,2021-01-01,12:19:54
311,558,362,-2.4706347,29.5774616,9387994610,2021-01-01,8:03:35
312,521,348,-6.614938,120.43382,7257828925,2021-01-01,15:30:09
313,114,198,24.2233588,23.3005731,4018933219,2021-01-01,20:56:12
314,831,343,5.9031249,0.9868468,2022172303,2021-01-01,19:58:01
315,201,388,38.0187253,140.1471983,7545962971,2021-01-01,8:29:06
316,928,620,-2.688962,111.622398,2927133593,2021-01-01,10:48:36
317,666,327,51.78914,21.59133,3069008047,2021-01-01,17:13:41
318,731,182,-36.5951114,-61.7625424,5793878004,2021-01-01,22:42:27
319,270,450,1.0087005,100.2656209,3238371647,2021-01-01,7:20:37
320,39,312,49.5784817,17.4835513,9473014548,2021-01-01,10:48:27
321,411,252,-38.951448,-67.993234,7312632267,2021-01-01,11:04:37
322,784,357,38.8744567,-6.9786326,3785852973,2021-01-01,10:02:33
323,23,88,41.217649,123.1966721,6413292797,2021-01-01,19:30:45
324,309,242,41.4591168,48.8020626,8044596225,2021-01-01,14:27:22
325,666,364,40.472433,23.0927079,4474657534,2021-01-01,20:03:45
326,996,241,64.128759,29.5197329,8738744899,2021-01-01,20:05:13
327,5,484,36.813546,118.055019,6549899036,2021-01-01,13:57:58
328,812,160,30.637762,119.009039,8277125676,2021-01-01,13:56:33
329,211,417,34.850606,114.860055,4061660486,2021-01-01,10:22:55
330,724,237,48.9776522,17.7311963,3054258851,2021-01-01,20:23:11
331,69,501,-18.7942434,-67.0464591,4486103516,2021-01-01,17:55:05
332,640,636,37.0098187,-76.4273844,7573178915,2021-01-01,9:19:59
333,134,466,49.4378273,1.0974675,4023211460,2021-01-01,8:00:54
334,679,587,40.1082397,44.0206741,1572548351,2021-01-01,19:33:57
335,982,262,-34.566408,-58.551112,8942629859,2021-01-01,15:19:39
336,700,106,-7.5739492,-78.0699576,3831365983,2021-01-01,9:18:38
337,695,608,51.2717148,18.5618708,3852866526,2021-01-01,18:18:29
338,306,377,54.4823669,17.486283,2612508480,2021-01-01,19:23:03
339,473,270,-15.712819,28.5797981,3122265780,2021-01-01,11:33:51
340,472,395,47.3752386,-0.8453268,6931429760,2021-01-01,20:21:41
341,766,73,7.0540231,125.6018728,5093724086,2021-01-01,19:18:15
342,424,348,45.2671352,19.8335496,6176138422,2021-01-01,21:57:15
343,932,257,-15.5030873,-73.4797036,3354830786,2021-01-01,20:27:20
344,839,443,35.1307639,-118.5882119,4046960197,2021-01-01,15:35:20
345,177,215,23.35329,112.339444,3158156941,2021-01-01,14:17:14
346,968,350,39.618462,113.536462,8228454376,2021-01-01,11:23:23
347,897,147,14.4693883,121.0059518,5895924418,2021-01-01,8:59:22
348,826,386,48.1509479,25.379971,5936056551,2021-01-01,14:01:26
349,513,461,49.5769172,19.833467,8857347679,2021-01-01,7:28:23
350,197,194,-7.293851,107.8151785,5615870653,2021-01-01,17:21:42
351,719,523,-7.3081653,112.7772408,5123699208,2021-01-01,18:16:53
352,479,426,23.696757,109.297806,6493321331,2021-01-01,22:35:57
353,539,372,35.3170344,70.8744255,6901206792,2021-01-01,11:39:08
354,876,378,50.1611633,12.2816034,6786477365,2021-01-01,13:51:41
355,153,296,0.76202,127.32015,1133799429,2021-01-01,9:55:13
356,725,200,53.6482058,52.1229541,1064911267,2021-01-01,11:12:14
357,961,164,42.016401,121.668489,1411832003,2021-01-01,8:13:37
358,638,400,59.3917649,15.8447572,7592294317,2021-01-01,9:48:02
359,834,276,12.5077895,-86.9035511,4079815876,2021-01-01,18:39:19
360,702,128,-0.69832,-77.14083,2024191862,2021-01-01,17:54:45
361,938,201,35.7017899,59.8468432,2998210555,2021-01-01,11:56:53
362,582,163,40.104785,117.116756,3178962196,2021-01-01,20:25:43
363,950,70,32.837949,35.399996,7889688598,2021-01-01,7:43:27
364,716,387,41.815997,41.7838101,9065925685,2021-01-01,12:56:09
365,6,333,50.8839386,18.6840269,5291085255,2021-01-01,15:46:09
366,945,133,-7.5450262,111.6556388,1884118951,2021-01-01,7:57:02
367,262,307,40.7134512,22.0009405,6701346103,2021-01-01,19:03:10
368,463,442,-6.9891618,111.3068594,8012098041,2021-01-01,14:37:21
369,67,50,49.6207834,20.704183,8601012841,2021-01-01,12:29:21
370,673,365,-6.904068,107.6047939,9147253879,2021-01-01,12:19:31
371,206,363,13.2409585,123.7750159,9549136671,2021-01-01,18:40:55
372,85,434,25.4110762,56.2482277,8599113742,2021-01-01,22:42:19
373,950,245,-8.5335529,115.1092099,4887833021,2021-01-01,15:50:17
374,961,76,27.1291264,-104.9126044,6221912060,2021-01-01,8:03:35
375,539,249,40.3111887,-3.7371617,7532141881,2021-01-01,10:33:22
376,969,292,50.5213838,2.6404239,4016576504,2021-01-01,18:00:08
377,923,187,53.3004898,-6.2634596,3239564744,2021-01-01,18:19:36
378,477,262,-8.51758,179.20094,4989665423,2021-01-01,9:15:54
379,555,384,36.45361,127.43111,5254012006,2021-01-01,18:23:33
380,383,299,55.876771,37.4690832,9819488044,2021-01-01,11:49:38
381,832,392,-10.7884789,-37.3185938,6624610118,2021-01-01,18:29:52
382,841,254,21.3772424,110.2485736,6448458113,2021-01-01,9:04:43
383,684,583,30.5859716,114.2689545,6449611532,2021-01-01,18:49:30
384,927,437,46.5838069,0.3350126,8974720267,2021-01-01,19:26:53
385,578,345,52.0668,-108.00135,6708403194,2021-01-01,11:27:16
386,87,169,60.1946148,24.9584208,2757548319,2021-01-01,13:08:24
387,687,186,-25.2935305,-57.5793046,5775438107,2021-01-01,14:39:14
388,11,258,19.3387759,-99.1497466,4123231770,2021-01-01,19:14:46
389,394,70,8.920465,125.008956,4087748560,2021-01-01,21:56:18
